********************
Train and test 60-40% split with test_fold official
File number in train dataset: 539
********************
Extracting individual breathing cycles..
[Preprocessed train dataset information]
total number of audio data: 4142
Class 0 (normal) : 2063 (49.8%)
Class 1 (crackle): 1215 (29.3%)
Class 2 (wheeze) : 501  (12.1%)
Class 3 (both)   : 363  (8.8%)
********************
Train and test 60-40% split with test_fold official
File number in test dataset: 381
********************
Extracting individual breathing cycles..
[Preprocessed test dataset information]
total number of audio data: 2756
Class 0 (normal) : 1579 (57.3%)
Class 1 (crackle): 649  (23.5%)
Class 2 (wheeze) : 385  (14.0%)
Class 3 (both)   : 143  (5.2%)
---------------AST Model Summary---------------
ImageNet pretraining: True, AudioSet pretraining: True
frequncey stride=10, time stride=10
number of patches=948
********************
Training for 50 epochs on icbhi dataset
Train: [1][10/517]	BT 0.225 (4.340)	DT 0.028 (0.276)	loss 1.848 (1.648)	Acc@1 37.500 (26.250)
Train: [41][270/517]	BT 0.229 (0.235)	DT 0.028 (0.034)	loss 0.012 (0.081)	Acc@1 100.000 (96.898)
Train: [41][280/517]	BT 0.228 (0.235)	DT 0.028 (0.034)	loss 0.003 (0.081)	Acc@1 100.000 (96.920)
Train: [41][290/517]	BT 0.235 (0.235)	DT 0.033 (0.034)	loss 0.347 (0.081)	Acc@1 87.500 (96.897)
Train: [41][300/517]	BT 0.228 (0.234)	DT 0.027 (0.034)	loss 0.023 (0.079)	Acc@1 100.000 (97.000)
Train: [41][310/517]	BT 0.228 (0.234)	DT 0.028 (0.033)	loss 0.004 (0.077)	Acc@1 100.000 (97.056)
Train: [41][320/517]	BT 0.228 (0.234)	DT 0.028 (0.033)	loss 0.014 (0.076)	Acc@1 100.000 (97.109)
Train: [41][330/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.525 (0.079)	Acc@1 87.500 (97.045)
Train: [41][340/517]	BT 0.230 (0.234)	DT 0.029 (0.033)	loss 0.081 (0.080)	Acc@1 100.000 (97.059)
Train: [41][350/517]	BT 0.228 (0.233)	DT 0.028 (0.033)	loss 0.000 (0.081)	Acc@1 100.000 (97.036)
Train: [41][360/517]	BT 0.228 (0.233)	DT 0.028 (0.033)	loss 0.000 (0.082)	Acc@1 100.000 (96.944)
Train: [41][370/517]	BT 0.228 (0.233)	DT 0.028 (0.033)	loss 0.066 (0.081)	Acc@1 100.000 (97.027)
Train: [41][380/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.347 (0.081)	Acc@1 87.500 (96.974)
Train: [41][390/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.003 (0.081)	Acc@1 100.000 (96.987)
Train: [41][400/517]	BT 0.228 (0.233)	DT 0.027 (0.032)	loss 0.178 (0.081)	Acc@1 100.000 (97.031)
Train: [41][410/517]	BT 0.228 (0.233)	DT 0.027 (0.032)	loss 0.001 (0.080)	Acc@1 100.000 (97.043)
Train: [41][420/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.007 (0.080)	Acc@1 100.000 (97.083)
Train: [41][430/517]	BT 0.227 (0.233)	DT 0.027 (0.032)	loss 0.006 (0.084)	Acc@1 100.000 (97.035)
Train: [41][440/517]	BT 0.228 (0.232)	DT 0.027 (0.032)	loss 0.027 (0.083)	Acc@1 100.000 (96.989)
Train: [41][450/517]	BT 0.229 (0.232)	DT 0.028 (0.032)	loss 0.008 (0.082)	Acc@1 100.000 (97.028)
Train: [41][460/517]	BT 0.227 (0.232)	DT 0.027 (0.032)	loss 0.041 (0.082)	Acc@1 100.000 (97.038)
Train: [41][470/517]	BT 0.227 (0.232)	DT 0.027 (0.032)	loss 0.004 (0.080)	Acc@1 100.000 (97.074)
Train: [41][480/517]	BT 0.229 (0.232)	DT 0.028 (0.031)	loss 0.003 (0.079)	Acc@1 100.000 (97.109)
Train: [41][490/517]	BT 0.229 (0.232)	DT 0.029 (0.031)	loss 0.315 (0.079)	Acc@1 87.500 (97.117)
Train: [41][500/517]	BT 0.229 (0.232)	DT 0.028 (0.031)	loss 0.010 (0.078)	Acc@1 100.000 (97.150)
Train: [41][510/517]	BT 0.227 (0.232)	DT 0.027 (0.031)	loss 0.012 (0.077)	Acc@1 100.000 (97.132)
Train epoch 41, total time 120.14, accuracy:97.15
 * S_p: 64.72, S_e: 44.27, Score: 54.49 (Best S_p: 79.61, S_e: 41.12, Score: 60.36)
 * Acc@1 55.99
Train: [42][10/517]	BT 0.228 (0.406)	DT 0.028 (0.206)	loss 0.001 (0.025)	Acc@1 100.000 (98.750)
Train: [42][20/517]	BT 0.229 (0.318)	DT 0.028 (0.117)	loss 0.046 (0.075)	Acc@1 100.000 (98.125)
Train: [42][30/517]	BT 0.230 (0.288)	DT 0.029 (0.087)	loss 0.049 (0.079)	Acc@1 100.000 (97.500)
Train: [42][40/517]	BT 0.228 (0.273)	DT 0.028 (0.073)	loss 0.001 (0.066)	Acc@1 100.000 (97.500)
Train: [42][50/517]	BT 0.230 (0.264)	DT 0.029 (0.064)	loss 0.000 (0.071)	Acc@1 100.000 (97.000)
Train: [42][60/517]	BT 0.230 (0.259)	DT 0.028 (0.058)	loss 0.003 (0.066)	Acc@1 100.000 (96.875)
Train: [42][70/517]	BT 0.231 (0.255)	DT 0.029 (0.054)	loss 0.135 (0.063)	Acc@1 87.500 (96.964)
Train: [42][80/517]	BT 0.247 (0.252)	DT 0.038 (0.051)	loss 0.000 (0.057)	Acc@1 100.000 (97.344)
Train: [42][90/517]	BT 0.230 (0.250)	DT 0.028 (0.049)	loss 0.000 (0.058)	Acc@1 100.000 (97.500)
Train: [42][100/517]	BT 0.230 (0.248)	DT 0.029 (0.047)	loss 0.002 (0.068)	Acc@1 100.000 (97.375)
Train: [42][110/517]	BT 0.230 (0.246)	DT 0.029 (0.045)	loss 0.000 (0.066)	Acc@1 100.000 (97.386)
Train: [42][120/517]	BT 0.229 (0.245)	DT 0.028 (0.044)	loss 0.240 (0.067)	Acc@1 87.500 (97.396)
Train: [42][130/517]	BT 0.233 (0.244)	DT 0.028 (0.042)	loss 0.062 (0.076)	Acc@1 100.000 (97.115)
Train: [42][140/517]	BT 0.232 (0.243)	DT 0.029 (0.041)	loss 0.061 (0.080)	Acc@1 87.500 (97.054)
Train: [42][150/517]	BT 0.230 (0.242)	DT 0.029 (0.041)	loss 0.099 (0.075)	Acc@1 87.500 (97.167)
Train: [42][160/517]	BT 0.230 (0.241)	DT 0.028 (0.040)	loss 0.114 (0.072)	Acc@1 87.500 (97.266)
Train: [42][170/517]	BT 0.230 (0.241)	DT 0.027 (0.039)	loss 0.002 (0.076)	Acc@1 100.000 (97.206)
Train: [42][180/517]	BT 0.229 (0.240)	DT 0.028 (0.039)	loss 0.015 (0.074)	Acc@1 100.000 (97.222)
Train: [42][190/517]	BT 0.230 (0.239)	DT 0.028 (0.038)	loss 0.011 (0.079)	Acc@1 100.000 (97.237)
Train: [42][200/517]	BT 0.232 (0.239)	DT 0.031 (0.038)	loss 0.004 (0.080)	Acc@1 100.000 (97.250)
Train: [42][210/517]	BT 0.229 (0.238)	DT 0.028 (0.037)	loss 0.018 (0.079)	Acc@1 100.000 (97.202)
Train: [42][220/517]	BT 0.230 (0.238)	DT 0.029 (0.037)	loss 0.002 (0.079)	Acc@1 100.000 (97.102)
Train: [42][230/517]	BT 0.230 (0.238)	DT 0.029 (0.036)	loss 0.001 (0.077)	Acc@1 100.000 (97.120)
Train: [42][240/517]	BT 0.231 (0.237)	DT 0.028 (0.036)	loss 0.139 (0.077)	Acc@1 87.500 (96.979)
Train: [42][250/517]	BT 0.231 (0.237)	DT 0.029 (0.036)	loss 0.011 (0.077)	Acc@1 100.000 (96.950)
Train: [42][260/517]	BT 0.230 (0.237)	DT 0.029 (0.035)	loss 0.245 (0.076)	Acc@1 87.500 (96.923)
Train: [42][270/517]	BT 0.228 (0.237)	DT 0.028 (0.035)	loss 0.004 (0.076)	Acc@1 100.000 (96.944)
Train: [42][280/517]	BT 0.229 (0.236)	DT 0.028 (0.035)	loss 0.001 (0.075)	Acc@1 100.000 (96.920)
Train: [42][290/517]	BT 0.229 (0.236)	DT 0.028 (0.035)	loss 0.000 (0.073)	Acc@1 100.000 (96.983)
Train: [42][300/517]	BT 0.229 (0.236)	DT 0.028 (0.035)	loss 0.010 (0.074)	Acc@1 100.000 (96.917)
Train: [42][310/517]	BT 0.229 (0.236)	DT 0.027 (0.034)	loss 0.020 (0.073)	Acc@1 100.000 (97.016)
Train: [42][320/517]	BT 0.229 (0.235)	DT 0.028 (0.034)	loss 0.004 (0.073)	Acc@1 100.000 (96.992)
Train: [42][330/517]	BT 0.230 (0.235)	DT 0.028 (0.034)	loss 0.004 (0.072)	Acc@1 100.000 (97.008)
Train: [42][340/517]	BT 0.228 (0.235)	DT 0.028 (0.034)	loss 0.226 (0.071)	Acc@1 87.500 (97.059)
Train: [42][350/517]	BT 0.228 (0.235)	DT 0.028 (0.034)	loss 0.000 (0.070)	Acc@1 100.000 (97.107)
Train: [42][360/517]	BT 0.229 (0.235)	DT 0.028 (0.033)	loss 0.004 (0.070)	Acc@1 100.000 (97.153)
Train: [42][370/517]	BT 0.230 (0.235)	DT 0.028 (0.033)	loss 0.010 (0.072)	Acc@1 100.000 (97.095)
Train: [42][380/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.079 (0.072)	Acc@1 100.000 (97.105)
Train: [42][390/517]	BT 0.230 (0.234)	DT 0.029 (0.033)	loss 0.067 (0.072)	Acc@1 87.500 (97.051)
Train: [42][400/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.004 (0.072)	Acc@1 100.000 (97.062)
Train: [42][410/517]	BT 0.228 (0.234)	DT 0.028 (0.033)	loss 0.001 (0.072)	Acc@1 100.000 (97.104)
Train: [42][420/517]	BT 0.232 (0.234)	DT 0.030 (0.033)	loss 0.004 (0.074)	Acc@1 100.000 (97.083)
Train: [42][430/517]	BT 0.234 (0.234)	DT 0.033 (0.033)	loss 0.001 (0.073)	Acc@1 100.000 (97.122)
Train: [42][440/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.005 (0.073)	Acc@1 100.000 (97.102)
Train: [42][450/517]	BT 0.235 (0.234)	DT 0.034 (0.033)	loss 0.001 (0.072)	Acc@1 100.000 (97.139)
Train: [42][460/517]	BT 0.230 (0.234)	DT 0.029 (0.032)	loss 0.027 (0.076)	Acc@1 100.000 (97.092)
Train: [42][470/517]	BT 0.229 (0.234)	DT 0.028 (0.032)	loss 0.002 (0.080)	Acc@1 100.000 (97.074)
Train: [42][480/517]	BT 0.228 (0.234)	DT 0.027 (0.032)	loss 0.001 (0.081)	Acc@1 100.000 (97.109)
Train: [42][490/517]	BT 0.230 (0.233)	DT 0.029 (0.032)	loss 0.072 (0.080)	Acc@1 100.000 (97.143)
Train: [42][500/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.000 (0.080)	Acc@1 100.000 (97.150)
Train: [42][510/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.018 (0.080)	Acc@1 100.000 (97.157)
Train epoch 42, total time 120.84, accuracy:97.17
 * S_p: 61.87, S_e: 48.51, Score: 55.19 (Best S_p: 79.61, S_e: 41.12, Score: 60.36)
 * Acc@1 56.17
Train: [43][10/517]	BT 0.230 (0.404)	DT 0.029 (0.203)	loss 0.000 (0.128)	Acc@1 100.000 (96.250)
Train: [43][20/517]	BT 0.228 (0.317)	DT 0.028 (0.116)	loss 0.000 (0.087)	Acc@1 100.000 (97.500)
Train: [43][30/517]	BT 0.230 (0.288)	DT 0.029 (0.087)	loss 0.005 (0.077)	Acc@1 100.000 (97.917)
Train: [43][40/517]	BT 0.228 (0.273)	DT 0.027 (0.072)	loss 0.029 (0.067)	Acc@1 100.000 (98.125)
Train: [43][50/517]	BT 0.228 (0.264)	DT 0.028 (0.063)	loss 0.210 (0.066)	Acc@1 87.500 (97.750)
Train: [43][60/517]	BT 0.230 (0.258)	DT 0.029 (0.057)	loss 0.026 (0.064)	Acc@1 100.000 (97.708)
Train: [43][70/517]	BT 0.229 (0.254)	DT 0.029 (0.053)	loss 0.214 (0.061)	Acc@1 100.000 (97.857)
Train: [43][80/517]	BT 0.230 (0.251)	DT 0.028 (0.050)	loss 0.027 (0.055)	Acc@1 100.000 (98.125)
Train: [43][90/517]	BT 0.230 (0.249)	DT 0.029 (0.048)	loss 0.008 (0.066)	Acc@1 100.000 (97.917)
Train: [43][100/517]	BT 0.230 (0.247)	DT 0.029 (0.046)	loss 0.084 (0.067)	Acc@1 100.000 (98.000)
Train: [43][110/517]	BT 0.230 (0.246)	DT 0.028 (0.044)	loss 0.080 (0.071)	Acc@1 87.500 (97.727)
Train: [43][120/517]	BT 0.231 (0.244)	DT 0.029 (0.043)	loss 0.061 (0.070)	Acc@1 100.000 (97.500)
Train: [43][130/517]	BT 0.232 (0.243)	DT 0.030 (0.042)	loss 0.006 (0.075)	Acc@1 100.000 (97.596)
Train: [43][140/517]	BT 0.230 (0.242)	DT 0.029 (0.041)	loss 0.001 (0.076)	Acc@1 100.000 (97.589)
Train: [43][150/517]	BT 0.231 (0.241)	DT 0.029 (0.040)	loss 0.057 (0.075)	Acc@1 100.000 (97.500)
Train: [43][160/517]	BT 0.231 (0.241)	DT 0.029 (0.039)	loss 0.304 (0.076)	Acc@1 87.500 (97.344)
Train: [43][170/517]	BT 0.231 (0.240)	DT 0.029 (0.039)	loss 0.583 (0.078)	Acc@1 87.500 (97.353)
Train: [43][180/517]	BT 0.230 (0.240)	DT 0.029 (0.038)	loss 0.001 (0.079)	Acc@1 100.000 (97.361)
Train: [43][190/517]	BT 0.233 (0.239)	DT 0.029 (0.038)	loss 0.053 (0.076)	Acc@1 100.000 (97.434)
Train: [43][200/517]	BT 0.230 (0.239)	DT 0.029 (0.037)	loss 0.000 (0.077)	Acc@1 100.000 (97.312)
Train: [43][210/517]	BT 0.229 (0.238)	DT 0.028 (0.037)	loss 0.008 (0.075)	Acc@1 100.000 (97.440)
Train: [43][220/517]	BT 0.229 (0.238)	DT 0.028 (0.037)	loss 0.022 (0.072)	Acc@1 100.000 (97.557)
Train: [43][230/517]	BT 0.230 (0.238)	DT 0.028 (0.036)	loss 0.057 (0.074)	Acc@1 100.000 (97.609)
Train: [43][240/517]	BT 0.231 (0.237)	DT 0.029 (0.036)	loss 0.060 (0.077)	Acc@1 100.000 (97.604)
Train: [43][250/517]	BT 0.231 (0.237)	DT 0.029 (0.036)	loss 0.373 (0.078)	Acc@1 87.500 (97.500)
Train: [43][260/517]	BT 0.233 (0.237)	DT 0.031 (0.035)	loss 0.244 (0.081)	Acc@1 87.500 (97.404)
Train: [43][270/517]	BT 0.230 (0.237)	DT 0.028 (0.035)	loss 0.001 (0.085)	Acc@1 100.000 (97.315)
Train: [43][280/517]	BT 0.230 (0.236)	DT 0.029 (0.035)	loss 0.001 (0.084)	Acc@1 100.000 (97.277)
Train: [43][290/517]	BT 0.231 (0.236)	DT 0.029 (0.035)	loss 0.378 (0.084)	Acc@1 87.500 (97.198)
Train: [43][300/517]	BT 0.230 (0.236)	DT 0.029 (0.035)	loss 0.004 (0.082)	Acc@1 100.000 (97.250)
Train: [43][310/517]	BT 0.231 (0.236)	DT 0.029 (0.034)	loss 0.204 (0.081)	Acc@1 87.500 (97.258)
Train: [43][320/517]	BT 0.229 (0.236)	DT 0.028 (0.034)	loss 0.027 (0.080)	Acc@1 100.000 (97.305)
Train: [43][330/517]	BT 0.231 (0.236)	DT 0.029 (0.034)	loss 0.224 (0.081)	Acc@1 100.000 (97.311)
Train: [43][340/517]	BT 0.228 (0.235)	DT 0.028 (0.034)	loss 0.049 (0.079)	Acc@1 100.000 (97.316)
Train: [43][350/517]	BT 0.228 (0.235)	DT 0.028 (0.034)	loss 0.004 (0.078)	Acc@1 100.000 (97.321)
Train: [43][360/517]	BT 0.228 (0.235)	DT 0.027 (0.033)	loss 0.097 (0.077)	Acc@1 100.000 (97.326)
Train: [43][370/517]	BT 0.230 (0.235)	DT 0.029 (0.033)	loss 0.230 (0.077)	Acc@1 87.500 (97.331)
Train: [43][380/517]	BT 0.233 (0.235)	DT 0.032 (0.033)	loss 0.001 (0.076)	Acc@1 100.000 (97.368)
Train: [43][390/517]	BT 0.230 (0.235)	DT 0.029 (0.033)	loss 0.000 (0.075)	Acc@1 100.000 (97.436)
Train: [43][400/517]	BT 0.230 (0.234)	DT 0.029 (0.033)	loss 0.007 (0.075)	Acc@1 100.000 (97.438)
Train: [43][410/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.001 (0.073)	Acc@1 100.000 (97.470)
Train: [43][420/517]	BT 0.230 (0.234)	DT 0.029 (0.033)	loss 0.003 (0.074)	Acc@1 100.000 (97.440)
Train: [43][430/517]	BT 0.229 (0.234)	DT 0.029 (0.033)	loss 0.025 (0.074)	Acc@1 100.000 (97.442)
Train: [43][440/517]	BT 0.228 (0.234)	DT 0.028 (0.033)	loss 0.045 (0.073)	Acc@1 100.000 (97.443)
Train: [43][450/517]	BT 0.231 (0.234)	DT 0.030 (0.032)	loss 0.120 (0.072)	Acc@1 87.500 (97.444)
Train: [43][460/517]	BT 0.229 (0.234)	DT 0.028 (0.032)	loss 0.001 (0.071)	Acc@1 100.000 (97.500)
Train: [43][470/517]	BT 0.228 (0.234)	DT 0.028 (0.032)	loss 0.013 (0.071)	Acc@1 100.000 (97.473)
Train: [43][480/517]	BT 0.229 (0.234)	DT 0.028 (0.032)	loss 0.004 (0.071)	Acc@1 100.000 (97.474)
Train: [43][490/517]	BT 0.235 (0.234)	DT 0.032 (0.032)	loss 0.019 (0.070)	Acc@1 100.000 (97.526)
Train: [43][500/517]	BT 0.232 (0.233)	DT 0.030 (0.032)	loss 0.000 (0.069)	Acc@1 100.000 (97.575)
Train: [43][510/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.011 (0.069)	Acc@1 100.000 (97.598)
Train epoch 43, total time 120.91, accuracy:97.63
 * S_p: 62.13, S_e: 48.60, Score: 55.36 (Best S_p: 79.61, S_e: 41.12, Score: 60.36)
 * Acc@1 56.35
Train: [44][10/517]	BT 0.229 (0.397)	DT 0.028 (0.195)	loss 0.000 (0.213)	Acc@1 100.000 (97.500)
Train: [44][20/517]	BT 0.230 (0.313)	DT 0.029 (0.112)	loss 0.106 (0.115)	Acc@1 100.000 (98.750)
Train: [44][30/517]	BT 0.230 (0.285)	DT 0.028 (0.084)	loss 0.000 (0.080)	Acc@1 100.000 (98.750)
Train: [44][40/517]	BT 0.229 (0.272)	DT 0.028 (0.070)	loss 0.148 (0.075)	Acc@1 87.500 (98.438)
Train: [44][50/517]	BT 0.228 (0.263)	DT 0.028 (0.062)	loss 0.156 (0.093)	Acc@1 87.500 (97.750)
Train: [44][60/517]	BT 0.229 (0.258)	DT 0.028 (0.056)	loss 0.029 (0.080)	Acc@1 100.000 (98.125)
Train: [44][70/517]	BT 0.234 (0.254)	DT 0.031 (0.053)	loss 0.001 (0.076)	Acc@1 100.000 (98.036)
Train: [44][80/517]	BT 0.228 (0.251)	DT 0.028 (0.050)	loss 0.024 (0.071)	Acc@1 100.000 (97.969)
Train: [44][90/517]	BT 0.229 (0.248)	DT 0.029 (0.047)	loss 0.000 (0.076)	Acc@1 100.000 (97.917)
Train: [44][100/517]	BT 0.229 (0.247)	DT 0.028 (0.045)	loss 0.011 (0.080)	Acc@1 100.000 (97.625)
Train: [44][110/517]	BT 0.229 (0.245)	DT 0.028 (0.044)	loss 0.065 (0.079)	Acc@1 100.000 (97.614)
Train: [44][120/517]	BT 0.229 (0.244)	DT 0.028 (0.042)	loss 0.086 (0.077)	Acc@1 100.000 (97.708)
Train: [44][130/517]	BT 0.231 (0.243)	DT 0.029 (0.041)	loss 0.044 (0.073)	Acc@1 100.000 (97.885)
Train: [44][140/517]	BT 0.230 (0.242)	DT 0.028 (0.040)	loss 0.014 (0.075)	Acc@1 100.000 (97.857)
Train: [44][150/517]	BT 0.228 (0.241)	DT 0.028 (0.040)	loss 0.006 (0.075)	Acc@1 100.000 (97.750)
Train: [44][160/517]	BT 0.230 (0.240)	DT 0.028 (0.039)	loss 0.008 (0.072)	Acc@1 100.000 (97.812)
Train: [44][170/517]	BT 0.229 (0.239)	DT 0.028 (0.038)	loss 0.126 (0.072)	Acc@1 87.500 (97.721)
Train: [44][180/517]	BT 0.229 (0.239)	DT 0.028 (0.038)	loss 0.001 (0.070)	Acc@1 100.000 (97.778)
Train: [44][190/517]	BT 0.229 (0.238)	DT 0.028 (0.037)	loss 0.000 (0.070)	Acc@1 100.000 (97.829)
Train: [44][200/517]	BT 0.229 (0.238)	DT 0.028 (0.037)	loss 0.199 (0.068)	Acc@1 87.500 (97.875)
Train: [44][210/517]	BT 0.229 (0.238)	DT 0.028 (0.036)	loss 0.003 (0.066)	Acc@1 100.000 (97.976)
Train: [44][220/517]	BT 0.229 (0.237)	DT 0.027 (0.036)	loss 0.000 (0.069)	Acc@1 100.000 (97.727)
Train: [44][230/517]	BT 0.229 (0.237)	DT 0.029 (0.036)	loss 0.029 (0.069)	Acc@1 100.000 (97.772)
Train: [44][240/517]	BT 0.230 (0.236)	DT 0.028 (0.035)	loss 0.405 (0.073)	Acc@1 87.500 (97.604)
Train: [44][250/517]	BT 0.229 (0.236)	DT 0.027 (0.035)	loss 0.011 (0.071)	Acc@1 100.000 (97.650)
Train: [44][260/517]	BT 0.229 (0.236)	DT 0.028 (0.035)	loss 0.001 (0.068)	Acc@1 100.000 (97.692)
Train: [44][270/517]	BT 0.228 (0.236)	DT 0.028 (0.035)	loss 0.024 (0.068)	Acc@1 100.000 (97.731)
Train: [44][280/517]	BT 0.229 (0.235)	DT 0.028 (0.034)	loss 0.082 (0.067)	Acc@1 87.500 (97.768)
Train: [44][290/517]	BT 0.229 (0.235)	DT 0.029 (0.034)	loss 0.001 (0.066)	Acc@1 100.000 (97.845)
Train: [44][300/517]	BT 0.229 (0.235)	DT 0.028 (0.034)	loss 0.000 (0.067)	Acc@1 100.000 (97.708)
Train: [44][310/517]	BT 0.229 (0.235)	DT 0.028 (0.034)	loss 0.014 (0.067)	Acc@1 100.000 (97.702)
Train: [44][320/517]	BT 0.228 (0.235)	DT 0.028 (0.034)	loss 0.129 (0.067)	Acc@1 100.000 (97.656)
Train: [44][330/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.026 (0.070)	Acc@1 100.000 (97.538)
Train: [44][340/517]	BT 0.231 (0.234)	DT 0.030 (0.033)	loss 0.001 (0.069)	Acc@1 100.000 (97.500)
Train: [44][350/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.013 (0.069)	Acc@1 100.000 (97.464)
Train: [44][360/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.004 (0.067)	Acc@1 100.000 (97.535)
Train: [44][370/517]	BT 0.229 (0.234)	DT 0.029 (0.033)	loss 0.000 (0.070)	Acc@1 100.000 (97.466)
Train: [44][380/517]	BT 0.230 (0.234)	DT 0.029 (0.033)	loss 0.000 (0.069)	Acc@1 100.000 (97.500)
Train: [44][390/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 0.009 (0.069)	Acc@1 100.000 (97.468)
Train: [44][400/517]	BT 0.229 (0.234)	DT 0.028 (0.033)	loss 1.082 (0.071)	Acc@1 87.500 (97.469)
Train: [44][410/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.001 (0.071)	Acc@1 100.000 (97.470)
Train: [44][420/517]	BT 0.230 (0.233)	DT 0.029 (0.032)	loss 0.019 (0.071)	Acc@1 100.000 (97.500)
Train: [44][430/517]	BT 0.230 (0.233)	DT 0.030 (0.032)	loss 0.003 (0.073)	Acc@1 100.000 (97.471)
Train: [44][440/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.016 (0.075)	Acc@1 100.000 (97.500)
Train: [44][450/517]	BT 0.234 (0.233)	DT 0.033 (0.032)	loss 0.192 (0.075)	Acc@1 87.500 (97.472)
Train: [44][460/517]	BT 0.229 (0.233)	DT 0.028 (0.032)	loss 0.284 (0.074)	Acc@1 87.500 (97.500)
Train: [44][470/517]	BT 0.231 (0.233)	DT 0.029 (0.032)	loss 0.341 (0.075)	Acc@1 87.500 (97.500)
Train: [44][480/517]	BT 0.232 (0.233)	DT 0.029 (0.032)	loss 0.078 (0.075)	Acc@1 100.000 (97.474)
Train: [44][490/517]	BT 0.230 (0.233)	DT 0.029 (0.032)	loss 0.015 (0.074)	Acc@1 100.000 (97.526)
Train: [44][500/517]	BT 0.231 (0.233)	DT 0.029 (0.032)	loss 0.063 (0.073)	Acc@1 87.500 (97.550)
Train: [44][510/517]	BT 0.231 (0.233)	DT 0.029 (0.032)	loss 0.002 (0.073)	Acc@1 100.000 (97.549)
Train epoch 44, total time 120.58, accuracy:97.53
 * S_p: 61.56, S_e: 47.66, Score: 54.61 (Best S_p: 79.61, S_e: 41.12, Score: 60.36)
 * Acc@1 55.62
Train: [45][10/517]	BT 0.231 (0.397)	DT 0.029 (0.195)	loss 0.009 (0.075)	Acc@1 100.000 (95.000)
Train: [45][20/517]	BT 0.231 (0.313)	DT 0.030 (0.112)	loss 0.129 (0.049)	Acc@1 87.500 (96.875)
Train: [45][30/517]	BT 0.228 (0.285)	DT 0.028 (0.084)	loss 0.000 (0.075)	Acc@1 100.000 (97.500)
Train: [45][40/517]	BT 0.228 (0.271)	DT 0.028 (0.070)	loss 0.016 (0.073)	Acc@1 100.000 (97.500)
Train: [45][50/517]	BT 0.229 (0.263)	DT 0.028 (0.062)	loss 0.033 (0.067)	Acc@1 100.000 (97.750)
Train: [45][60/517]	BT 0.229 (0.257)	DT 0.028 (0.056)	loss 0.002 (0.065)	Acc@1 100.000 (97.708)
Train: [45][70/517]	BT 0.228 (0.253)	DT 0.027 (0.052)	loss 0.125 (0.060)	Acc@1 87.500 (97.857)
Train: [45][80/517]	BT 0.228 (0.250)	DT 0.028 (0.049)	loss 0.062 (0.059)	Acc@1 100.000 (97.656)
Train: [45][90/517]	BT 0.229 (0.248)	DT 0.028 (0.047)	loss 0.009 (0.067)	Acc@1 100.000 (97.222)
Train: [45][100/517]	BT 0.228 (0.247)	DT 0.028 (0.046)	loss 0.063 (0.071)	Acc@1 87.500 (96.750)
Train: [45][110/517]	BT 0.229 (0.246)	DT 0.028 (0.045)	loss 0.278 (0.072)	Acc@1 87.500 (96.818)
Train: [45][120/517]	BT 0.234 (0.244)	DT 0.033 (0.043)	loss 0.054 (0.067)	Acc@1 100.000 (97.083)
Train: [45][130/517]	BT 0.228 (0.243)	DT 0.028 (0.042)	loss 0.000 (0.063)	Acc@1 100.000 (97.308)
Train: [45][140/517]	BT 0.229 (0.242)	DT 0.028 (0.041)	loss 0.000 (0.062)	Acc@1 100.000 (97.232)
Train: [45][150/517]	BT 0.230 (0.241)	DT 0.029 (0.040)	loss 0.024 (0.058)	Acc@1 100.000 (97.417)
Train: [45][160/517]	BT 0.234 (0.241)	DT 0.033 (0.040)	loss 0.077 (0.064)	Acc@1 87.500 (97.188)
Train: [45][170/517]	BT 0.228 (0.240)	DT 0.028 (0.039)	loss 0.000 (0.065)	Acc@1 100.000 (97.059)
Train: [45][180/517]	BT 0.229 (0.239)	DT 0.028 (0.038)	loss 0.357 (0.069)	Acc@1 87.500 (97.014)
Train: [45][190/517]	BT 0.228 (0.239)	DT 0.028 (0.038)	loss 0.000 (0.070)	Acc@1 100.000 (97.039)
Train: [45][200/517]	BT 0.228 (0.238)	DT 0.028 (0.037)	loss 0.134 (0.068)	Acc@1 87.500 (97.062)
Train: [45][210/517]	BT 0.228 (0.238)	DT 0.028 (0.037)	loss 0.007 (0.066)	Acc@1 100.000 (97.202)
