********************
Train and test 60-40% split with test_fold official
File number in train dataset: 539
********************
Extracting individual breathing cycles..
[Preprocessed train dataset information]
total number of audio data: 4142
Class 0 (normal) : 2063 (49.8%)
Class 1 (crackle): 1215 (29.3%)
Class 2 (wheeze) : 501  (12.1%)
Class 3 (both)   : 363  (8.8%)
********************
Train and test 60-40% split with test_fold official
File number in test dataset: 381
********************
Extracting individual breathing cycles..
[Preprocessed test dataset information]
total number of audio data: 2756
Class 0 (normal) : 1579 (57.3%)
Class 1 (crackle): 649  (23.5%)
Class 2 (wheeze) : 385  (14.0%)
Class 3 (both)   : 143  (5.2%)

 Loaded SSAST-Custom-230915.pth successfully.
now load a SSL pretrained models from Custom
pretraining patch split stride: frequency=16, time=16
pretraining patch shape: frequency=16, time=16
pretraining patch array dimension: frequency=8, time=64
pretraining number of patches=512
fine-tuning patch split stride: frequncey=10, time=10
fine-tuning number of patches=948
********************
Training for 50 epochs on icbhi dataset
Train: [1][10/517]	BT 0.228 (3.361)	DT 0.029 (0.166)	loss 1.344 (1.383)	Acc@1 37.500 (51.250)
Train: [41][240/517]	BT 0.234 (0.240)	DT 0.029 (0.035)	loss 0.422 (0.416)	Acc@1 75.000 (83.073)
Train: [41][250/517]	BT 0.233 (0.239)	DT 0.028 (0.035)	loss 0.328 (0.417)	Acc@1 75.000 (82.950)
Train: [41][260/517]	BT 0.236 (0.239)	DT 0.031 (0.034)	loss 0.852 (0.419)	Acc@1 87.500 (82.837)
Train: [41][270/517]	BT 0.233 (0.239)	DT 0.028 (0.034)	loss 0.609 (0.419)	Acc@1 75.000 (82.870)
Train: [41][280/517]	BT 0.233 (0.239)	DT 0.028 (0.034)	loss 0.557 (0.420)	Acc@1 75.000 (82.991)
Train: [41][290/517]	BT 0.233 (0.239)	DT 0.028 (0.034)	loss 0.456 (0.424)	Acc@1 100.000 (82.845)
Train: [41][300/517]	BT 0.234 (0.239)	DT 0.028 (0.034)	loss 0.286 (0.428)	Acc@1 100.000 (82.708)
Train: [41][310/517]	BT 0.232 (0.238)	DT 0.028 (0.034)	loss 0.756 (0.429)	Acc@1 75.000 (82.500)
Train: [41][320/517]	BT 0.236 (0.238)	DT 0.030 (0.033)	loss 0.156 (0.424)	Acc@1 87.500 (82.578)
Train: [41][330/517]	BT 0.234 (0.238)	DT 0.028 (0.033)	loss 0.789 (0.433)	Acc@1 62.500 (82.576)
Train: [41][340/517]	BT 0.233 (0.238)	DT 0.029 (0.033)	loss 0.265 (0.430)	Acc@1 75.000 (82.721)
Train: [41][350/517]	BT 0.233 (0.238)	DT 0.029 (0.033)	loss 1.013 (0.438)	Acc@1 87.500 (82.714)
Train: [41][360/517]	BT 0.232 (0.238)	DT 0.028 (0.033)	loss 0.195 (0.440)	Acc@1 87.500 (82.535)
Train: [41][370/517]	BT 0.233 (0.238)	DT 0.028 (0.033)	loss 0.260 (0.436)	Acc@1 87.500 (82.703)
Train: [41][380/517]	BT 0.233 (0.238)	DT 0.028 (0.033)	loss 0.741 (0.436)	Acc@1 87.500 (82.632)
Train: [41][390/517]	BT 0.233 (0.237)	DT 0.028 (0.033)	loss 0.295 (0.435)	Acc@1 87.500 (82.564)
Train: [41][400/517]	BT 0.233 (0.237)	DT 0.029 (0.033)	loss 0.508 (0.436)	Acc@1 87.500 (82.688)
Train: [41][410/517]	BT 0.233 (0.237)	DT 0.029 (0.032)	loss 0.659 (0.437)	Acc@1 75.000 (82.561)
Train: [41][420/517]	BT 0.233 (0.237)	DT 0.028 (0.032)	loss 0.303 (0.439)	Acc@1 87.500 (82.530)
Train: [41][430/517]	BT 0.234 (0.237)	DT 0.029 (0.032)	loss 0.578 (0.438)	Acc@1 87.500 (82.529)
Train: [41][440/517]	BT 0.236 (0.237)	DT 0.032 (0.032)	loss 0.041 (0.438)	Acc@1 100.000 (82.528)
Train: [41][450/517]	BT 0.233 (0.237)	DT 0.028 (0.032)	loss 1.267 (0.442)	Acc@1 75.000 (82.500)
Train: [41][460/517]	BT 0.236 (0.237)	DT 0.032 (0.032)	loss 0.457 (0.443)	Acc@1 87.500 (82.337)
Train: [41][470/517]	BT 0.232 (0.237)	DT 0.028 (0.032)	loss 0.179 (0.441)	Acc@1 75.000 (82.367)
Train: [41][480/517]	BT 0.235 (0.237)	DT 0.030 (0.032)	loss 0.520 (0.444)	Acc@1 75.000 (82.318)
Train: [41][490/517]	BT 0.233 (0.237)	DT 0.029 (0.032)	loss 0.323 (0.442)	Acc@1 75.000 (82.347)
Train: [41][500/517]	BT 0.237 (0.236)	DT 0.033 (0.032)	loss 1.079 (0.442)	Acc@1 62.500 (82.325)
Train: [41][510/517]	BT 0.231 (0.236)	DT 0.028 (0.032)	loss 0.278 (0.441)	Acc@1 75.000 (82.353)
Train epoch 41, total time 122.46, accuracy:82.37
 * S_p: 49.84, S_e: 34.92, Score: 42.38 (Best S_p: 46.11, S_e: 39.42, Score: 42.76)
 * Acc@1 43.47
Train: [42][10/517]	BT 0.233 (0.368)	DT 0.029 (0.163)	loss 0.378 (0.451)	Acc@1 100.000 (77.500)
Train: [42][20/517]	BT 0.235 (0.301)	DT 0.029 (0.096)	loss 0.360 (0.460)	Acc@1 75.000 (79.375)
Train: [42][30/517]	BT 0.233 (0.278)	DT 0.029 (0.074)	loss 0.528 (0.447)	Acc@1 75.000 (78.750)
Train: [42][40/517]	BT 0.233 (0.267)	DT 0.029 (0.063)	loss 0.117 (0.421)	Acc@1 100.000 (81.250)
Train: [42][50/517]	BT 0.234 (0.264)	DT 0.029 (0.060)	loss 0.152 (0.419)	Acc@1 87.500 (81.500)
Train: [42][60/517]	BT 0.232 (0.259)	DT 0.028 (0.054)	loss 0.521 (0.421)	Acc@1 75.000 (81.042)
Train: [42][70/517]	BT 0.232 (0.255)	DT 0.028 (0.051)	loss 0.533 (0.420)	Acc@1 87.500 (82.143)
Train: [42][80/517]	BT 0.234 (0.253)	DT 0.029 (0.048)	loss 0.527 (0.426)	Acc@1 62.500 (82.188)
Train: [42][90/517]	BT 0.237 (0.251)	DT 0.030 (0.046)	loss 0.727 (0.424)	Acc@1 87.500 (82.083)
Train: [42][100/517]	BT 0.237 (0.249)	DT 0.033 (0.045)	loss 0.136 (0.439)	Acc@1 87.500 (80.875)
Train: [42][110/517]	BT 0.238 (0.248)	DT 0.033 (0.043)	loss 0.084 (0.430)	Acc@1 100.000 (81.250)
Train: [42][120/517]	BT 0.232 (0.247)	DT 0.028 (0.042)	loss 0.165 (0.417)	Acc@1 87.500 (81.875)
Train: [42][130/517]	BT 0.233 (0.246)	DT 0.028 (0.041)	loss 0.059 (0.414)	Acc@1 100.000 (81.731)
Train: [42][140/517]	BT 0.233 (0.245)	DT 0.028 (0.040)	loss 0.070 (0.417)	Acc@1 100.000 (81.339)
Train: [42][150/517]	BT 0.232 (0.245)	DT 0.028 (0.040)	loss 1.874 (0.431)	Acc@1 75.000 (81.000)
Train: [42][160/517]	BT 0.232 (0.244)	DT 0.028 (0.039)	loss 0.145 (0.439)	Acc@1 100.000 (81.016)
Train: [42][170/517]	BT 0.233 (0.243)	DT 0.029 (0.038)	loss 0.328 (0.430)	Acc@1 75.000 (81.250)
Train: [42][180/517]	BT 0.233 (0.243)	DT 0.029 (0.038)	loss 0.174 (0.428)	Acc@1 100.000 (81.181)
Train: [42][190/517]	BT 0.234 (0.242)	DT 0.029 (0.037)	loss 0.116 (0.433)	Acc@1 100.000 (81.053)
Train: [42][200/517]	BT 0.237 (0.242)	DT 0.030 (0.037)	loss 0.577 (0.436)	Acc@1 62.500 (81.062)
Train: [42][210/517]	BT 0.233 (0.242)	DT 0.029 (0.037)	loss 0.166 (0.432)	Acc@1 87.500 (81.131)
Train: [42][220/517]	BT 0.237 (0.241)	DT 0.032 (0.036)	loss 0.403 (0.424)	Acc@1 75.000 (81.477)
Train: [42][230/517]	BT 0.234 (0.241)	DT 0.029 (0.036)	loss 0.362 (0.423)	Acc@1 87.500 (81.630)
Train: [42][240/517]	BT 0.233 (0.241)	DT 0.028 (0.036)	loss 0.139 (0.430)	Acc@1 100.000 (81.510)
Train: [42][250/517]	BT 0.233 (0.240)	DT 0.028 (0.035)	loss 0.183 (0.435)	Acc@1 87.500 (81.450)
Train: [42][260/517]	BT 0.231 (0.240)	DT 0.028 (0.035)	loss 0.511 (0.444)	Acc@1 87.500 (81.298)
Train: [42][270/517]	BT 0.237 (0.240)	DT 0.034 (0.035)	loss 0.298 (0.439)	Acc@1 75.000 (81.435)
Train: [42][280/517]	BT 0.233 (0.240)	DT 0.028 (0.035)	loss 0.317 (0.441)	Acc@1 75.000 (81.473)
Train: [42][290/517]	BT 0.232 (0.240)	DT 0.028 (0.035)	loss 0.257 (0.441)	Acc@1 87.500 (81.638)
Train: [42][300/517]	BT 0.232 (0.239)	DT 0.028 (0.035)	loss 0.179 (0.441)	Acc@1 87.500 (81.625)
Train: [42][310/517]	BT 0.234 (0.239)	DT 0.029 (0.034)	loss 1.039 (0.444)	Acc@1 62.500 (81.573)
Train: [42][320/517]	BT 0.234 (0.239)	DT 0.029 (0.034)	loss 0.326 (0.446)	Acc@1 75.000 (81.641)
Train: [42][330/517]	BT 0.236 (0.239)	DT 0.030 (0.034)	loss 0.498 (0.440)	Acc@1 87.500 (81.894)
Train: [42][340/517]	BT 0.233 (0.239)	DT 0.028 (0.034)	loss 0.494 (0.442)	Acc@1 75.000 (81.875)
Train: [42][350/517]	BT 0.234 (0.239)	DT 0.028 (0.034)	loss 1.839 (0.445)	Acc@1 62.500 (81.857)
Train: [42][360/517]	BT 0.234 (0.239)	DT 0.029 (0.034)	loss 0.335 (0.443)	Acc@1 87.500 (81.910)
Train: [42][370/517]	BT 0.233 (0.238)	DT 0.029 (0.034)	loss 0.402 (0.443)	Acc@1 75.000 (81.926)
Train: [42][380/517]	BT 0.234 (0.238)	DT 0.028 (0.033)	loss 0.513 (0.442)	Acc@1 62.500 (81.875)
Train: [42][390/517]	BT 0.232 (0.238)	DT 0.028 (0.033)	loss 0.148 (0.441)	Acc@1 75.000 (81.891)
Train: [42][400/517]	BT 0.233 (0.238)	DT 0.028 (0.033)	loss 0.337 (0.438)	Acc@1 87.500 (81.969)
Train: [42][410/517]	BT 0.232 (0.238)	DT 0.028 (0.033)	loss 0.374 (0.443)	Acc@1 62.500 (81.768)
Train: [42][420/517]	BT 0.234 (0.238)	DT 0.028 (0.033)	loss 0.153 (0.446)	Acc@1 100.000 (81.815)
Train: [42][430/517]	BT 0.236 (0.238)	DT 0.031 (0.033)	loss 0.188 (0.447)	Acc@1 87.500 (81.773)
Train: [42][440/517]	BT 0.233 (0.238)	DT 0.028 (0.033)	loss 0.239 (0.445)	Acc@1 87.500 (81.847)
Train: [42][450/517]	BT 0.233 (0.238)	DT 0.028 (0.033)	loss 0.309 (0.445)	Acc@1 87.500 (81.889)
Train: [42][460/517]	BT 0.238 (0.237)	DT 0.033 (0.033)	loss 0.770 (0.444)	Acc@1 50.000 (81.929)
Train: [42][470/517]	BT 0.234 (0.237)	DT 0.028 (0.033)	loss 0.970 (0.447)	Acc@1 50.000 (81.835)
Train: [42][480/517]	BT 0.236 (0.237)	DT 0.032 (0.033)	loss 0.285 (0.447)	Acc@1 87.500 (81.875)
Train: [42][490/517]	BT 0.232 (0.237)	DT 0.029 (0.032)	loss 0.472 (0.446)	Acc@1 100.000 (81.837)
Train: [42][500/517]	BT 0.232 (0.237)	DT 0.028 (0.032)	loss 0.243 (0.444)	Acc@1 87.500 (81.875)
Train: [42][510/517]	BT 0.232 (0.237)	DT 0.028 (0.032)	loss 0.482 (0.443)	Acc@1 75.000 (81.814)
Train epoch 42, total time 122.80, accuracy:81.87
 * S_p: 51.87, S_e: 32.71, Score: 42.29 (Best S_p: 46.11, S_e: 39.42, Score: 42.76)
 * Acc@1 43.69
Train: [43][10/517]	BT 0.233 (0.373)	DT 0.028 (0.168)	loss 0.090 (0.344)	Acc@1 100.000 (82.500)
Train: [43][20/517]	BT 0.234 (0.304)	DT 0.029 (0.099)	loss 0.516 (0.380)	Acc@1 87.500 (81.250)
Train: [43][30/517]	BT 0.233 (0.281)	DT 0.028 (0.076)	loss 0.678 (0.375)	Acc@1 75.000 (81.250)
Train: [43][40/517]	BT 0.233 (0.269)	DT 0.028 (0.064)	loss 0.272 (0.439)	Acc@1 100.000 (80.312)
Train: [43][50/517]	BT 0.234 (0.262)	DT 0.029 (0.057)	loss 0.232 (0.435)	Acc@1 87.500 (81.250)
Train: [43][60/517]	BT 0.233 (0.257)	DT 0.029 (0.053)	loss 0.225 (0.428)	Acc@1 100.000 (82.083)
Train: [43][70/517]	BT 0.234 (0.254)	DT 0.028 (0.049)	loss 0.206 (0.411)	Acc@1 87.500 (82.857)
Train: [43][80/517]	BT 0.233 (0.251)	DT 0.029 (0.047)	loss 0.073 (0.407)	Acc@1 100.000 (83.281)
Train: [43][90/517]	BT 0.232 (0.249)	DT 0.029 (0.045)	loss 0.435 (0.402)	Acc@1 75.000 (82.222)
Train: [43][100/517]	BT 0.233 (0.248)	DT 0.028 (0.043)	loss 0.194 (0.398)	Acc@1 87.500 (82.250)
Train: [43][110/517]	BT 0.233 (0.246)	DT 0.029 (0.042)	loss 0.196 (0.396)	Acc@1 87.500 (82.955)
Train: [43][120/517]	BT 0.249 (0.246)	DT 0.043 (0.041)	loss 0.504 (0.386)	Acc@1 62.500 (83.229)
Train: [43][130/517]	BT 0.234 (0.245)	DT 0.029 (0.040)	loss 0.126 (0.388)	Acc@1 100.000 (83.365)
Train: [43][140/517]	BT 0.232 (0.244)	DT 0.029 (0.039)	loss 1.277 (0.394)	Acc@1 75.000 (83.393)
Train: [43][150/517]	BT 0.233 (0.243)	DT 0.029 (0.039)	loss 0.891 (0.402)	Acc@1 87.500 (82.750)
Train: [43][160/517]	BT 0.231 (0.243)	DT 0.028 (0.038)	loss 0.969 (0.405)	Acc@1 75.000 (83.047)
Train: [43][170/517]	BT 0.236 (0.242)	DT 0.031 (0.037)	loss 0.157 (0.415)	Acc@1 100.000 (82.721)
Train: [43][180/517]	BT 0.233 (0.242)	DT 0.029 (0.037)	loss 0.948 (0.415)	Acc@1 75.000 (82.778)
Train: [43][190/517]	BT 0.232 (0.241)	DT 0.029 (0.037)	loss 0.186 (0.414)	Acc@1 87.500 (82.895)
Train: [43][200/517]	BT 0.231 (0.241)	DT 0.028 (0.036)	loss 0.229 (0.415)	Acc@1 100.000 (82.812)
Train: [43][210/517]	BT 0.236 (0.240)	DT 0.032 (0.036)	loss 0.179 (0.410)	Acc@1 100.000 (83.214)
Train: [43][220/517]	BT 0.233 (0.240)	DT 0.029 (0.036)	loss 0.191 (0.416)	Acc@1 87.500 (83.239)
Train: [43][230/517]	BT 0.231 (0.240)	DT 0.028 (0.035)	loss 0.074 (0.418)	Acc@1 100.000 (83.043)
Train: [43][240/517]	BT 0.232 (0.240)	DT 0.028 (0.035)	loss 0.183 (0.418)	Acc@1 87.500 (82.865)
Train: [43][250/517]	BT 0.233 (0.239)	DT 0.028 (0.035)	loss 0.143 (0.418)	Acc@1 87.500 (82.700)
Train: [43][260/517]	BT 0.237 (0.239)	DT 0.033 (0.035)	loss 0.601 (0.422)	Acc@1 75.000 (82.404)
Train: [43][270/517]	BT 0.233 (0.239)	DT 0.029 (0.034)	loss 0.359 (0.423)	Acc@1 75.000 (82.176)
Train: [43][280/517]	BT 0.231 (0.239)	DT 0.028 (0.034)	loss 0.553 (0.429)	Acc@1 62.500 (82.054)
Train: [43][290/517]	BT 0.233 (0.239)	DT 0.029 (0.034)	loss 0.664 (0.431)	Acc@1 87.500 (82.155)
Train: [43][300/517]	BT 0.232 (0.238)	DT 0.029 (0.034)	loss 0.147 (0.428)	Acc@1 100.000 (82.250)
Train: [43][310/517]	BT 0.234 (0.238)	DT 0.030 (0.034)	loss 0.254 (0.425)	Acc@1 100.000 (82.339)
Train: [43][320/517]	BT 0.238 (0.238)	DT 0.033 (0.034)	loss 0.736 (0.423)	Acc@1 62.500 (82.500)
Train: [43][330/517]	BT 0.234 (0.238)	DT 0.029 (0.033)	loss 0.408 (0.431)	Acc@1 87.500 (82.348)
Train: [43][340/517]	BT 0.233 (0.238)	DT 0.029 (0.033)	loss 0.377 (0.436)	Acc@1 75.000 (82.169)
Train: [43][350/517]	BT 0.232 (0.238)	DT 0.029 (0.033)	loss 0.327 (0.437)	Acc@1 87.500 (82.250)
Train: [43][360/517]	BT 0.234 (0.238)	DT 0.028 (0.033)	loss 0.781 (0.438)	Acc@1 50.000 (82.153)
Train: [43][370/517]	BT 0.239 (0.238)	DT 0.033 (0.033)	loss 0.527 (0.433)	Acc@1 87.500 (82.500)
Train: [43][380/517]	BT 0.233 (0.237)	DT 0.029 (0.033)	loss 0.344 (0.428)	Acc@1 100.000 (82.730)
Train: [43][390/517]	BT 0.232 (0.237)	DT 0.028 (0.033)	loss 0.106 (0.425)	Acc@1 100.000 (82.853)
Train: [43][400/517]	BT 0.232 (0.237)	DT 0.029 (0.033)	loss 0.078 (0.422)	Acc@1 100.000 (83.000)
Train: [43][410/517]	BT 0.231 (0.237)	DT 0.028 (0.033)	loss 0.095 (0.430)	Acc@1 100.000 (82.927)
Train: [43][420/517]	BT 0.232 (0.237)	DT 0.028 (0.033)	loss 0.291 (0.428)	Acc@1 87.500 (82.887)
Train: [43][430/517]	BT 0.234 (0.237)	DT 0.029 (0.032)	loss 0.542 (0.428)	Acc@1 75.000 (82.965)
Train: [43][440/517]	BT 0.238 (0.237)	DT 0.034 (0.032)	loss 0.148 (0.428)	Acc@1 87.500 (83.040)
Train: [43][450/517]	BT 0.232 (0.237)	DT 0.029 (0.032)	loss 0.567 (0.427)	Acc@1 87.500 (83.083)
Train: [43][460/517]	BT 0.232 (0.237)	DT 0.028 (0.032)	loss 0.310 (0.426)	Acc@1 87.500 (83.071)
Train: [43][470/517]	BT 0.232 (0.237)	DT 0.028 (0.032)	loss 0.279 (0.427)	Acc@1 75.000 (82.952)
Train: [43][480/517]	BT 0.233 (0.237)	DT 0.028 (0.032)	loss 0.890 (0.428)	Acc@1 75.000 (82.865)
Train: [43][490/517]	BT 0.234 (0.236)	DT 0.030 (0.032)	loss 0.122 (0.427)	Acc@1 100.000 (82.857)
Train: [43][500/517]	BT 0.232 (0.236)	DT 0.028 (0.032)	loss 0.441 (0.424)	Acc@1 62.500 (82.850)
Train: [43][510/517]	BT 0.232 (0.236)	DT 0.028 (0.032)	loss 0.642 (0.425)	Acc@1 62.500 (82.794)
Train epoch 43, total time 122.39, accuracy:82.88
 * S_p: 49.59, S_e: 34.15, Score: 41.87 (Best S_p: 46.11, S_e: 39.42, Score: 42.76)
 * Acc@1 43.00
Train: [44][10/517]	BT 0.239 (0.369)	DT 0.034 (0.164)	loss 0.382 (0.316)	Acc@1 87.500 (83.750)
Train: [44][20/517]	BT 0.233 (0.302)	DT 0.029 (0.097)	loss 0.446 (0.410)	Acc@1 87.500 (81.875)
Train: [44][30/517]	BT 0.236 (0.280)	DT 0.029 (0.075)	loss 0.371 (0.438)	Acc@1 100.000 (83.750)
Train: [44][40/517]	BT 0.234 (0.269)	DT 0.028 (0.063)	loss 0.594 (0.457)	Acc@1 87.500 (81.250)
Train: [44][50/517]	BT 0.238 (0.262)	DT 0.031 (0.057)	loss 0.622 (0.437)	Acc@1 87.500 (81.750)
Train: [44][60/517]	BT 0.234 (0.257)	DT 0.029 (0.052)	loss 0.109 (0.422)	Acc@1 100.000 (82.500)
Train: [44][70/517]	BT 0.234 (0.254)	DT 0.029 (0.049)	loss 0.364 (0.453)	Acc@1 87.500 (82.143)
Train: [44][80/517]	BT 0.235 (0.252)	DT 0.029 (0.046)	loss 0.176 (0.461)	Acc@1 100.000 (82.031)
Train: [44][90/517]	BT 0.237 (0.250)	DT 0.032 (0.044)	loss 0.385 (0.450)	Acc@1 100.000 (82.639)
Train: [44][100/517]	BT 0.234 (0.248)	DT 0.028 (0.043)	loss 0.405 (0.445)	Acc@1 87.500 (82.500)
Train: [44][110/517]	BT 0.236 (0.247)	DT 0.031 (0.042)	loss 0.398 (0.453)	Acc@1 87.500 (82.386)
Train: [44][120/517]	BT 0.233 (0.246)	DT 0.028 (0.041)	loss 0.777 (0.445)	Acc@1 62.500 (82.188)
Train: [44][130/517]	BT 0.234 (0.245)	DT 0.030 (0.040)	loss 0.247 (0.434)	Acc@1 100.000 (82.500)
Train: [44][140/517]	BT 0.234 (0.244)	DT 0.028 (0.039)	loss 0.698 (0.444)	Acc@1 62.500 (82.232)
Train: [44][150/517]	BT 0.233 (0.244)	DT 0.029 (0.039)	loss 0.608 (0.444)	Acc@1 75.000 (82.333)
Train: [44][160/517]	BT 0.233 (0.243)	DT 0.029 (0.038)	loss 0.370 (0.446)	Acc@1 75.000 (82.266)
Train: [44][170/517]	BT 0.237 (0.243)	DT 0.029 (0.038)	loss 0.645 (0.440)	Acc@1 75.000 (82.426)
Train: [44][180/517]	BT 0.233 (0.242)	DT 0.028 (0.037)	loss 0.148 (0.435)	Acc@1 87.500 (82.292)
Train: [44][190/517]	BT 0.233 (0.242)	DT 0.028 (0.037)	loss 0.411 (0.435)	Acc@1 87.500 (82.368)
Train: [44][200/517]	BT 0.235 (0.241)	DT 0.030 (0.036)	loss 0.109 (0.434)	Acc@1 100.000 (82.375)
Train: [44][210/517]	BT 0.232 (0.241)	DT 0.028 (0.036)	loss 0.522 (0.435)	Acc@1 75.000 (82.202)
Train: [44][220/517]	BT 0.234 (0.241)	DT 0.030 (0.036)	loss 0.149 (0.429)	Acc@1 87.500 (82.330)
Train: [44][230/517]	BT 0.234 (0.240)	DT 0.031 (0.035)	loss 0.706 (0.426)	Acc@1 75.000 (82.500)
Train: [44][240/517]	BT 0.233 (0.240)	DT 0.029 (0.035)	loss 0.201 (0.429)	Acc@1 87.500 (82.604)
Train: [44][250/517]	BT 0.234 (0.240)	DT 0.029 (0.035)	loss 0.340 (0.433)	Acc@1 87.500 (82.450)
Train: [44][260/517]	BT 0.231 (0.239)	DT 0.028 (0.035)	loss 0.351 (0.434)	Acc@1 75.000 (82.356)
Train: [44][270/517]	BT 0.232 (0.239)	DT 0.028 (0.034)	loss 1.172 (0.435)	Acc@1 75.000 (82.500)
Train: [44][280/517]	BT 0.232 (0.239)	DT 0.028 (0.034)	loss 0.530 (0.437)	Acc@1 87.500 (82.321)
Train: [44][290/517]	BT 0.231 (0.239)	DT 0.028 (0.034)	loss 0.852 (0.446)	Acc@1 75.000 (82.069)
Train: [44][300/517]	BT 0.232 (0.239)	DT 0.029 (0.034)	loss 0.197 (0.442)	Acc@1 87.500 (82.042)
Train: [44][310/517]	BT 0.234 (0.238)	DT 0.029 (0.034)	loss 0.317 (0.443)	Acc@1 100.000 (82.218)
Train: [44][320/517]	BT 0.233 (0.238)	DT 0.029 (0.034)	loss 0.321 (0.443)	Acc@1 87.500 (82.344)
Train: [44][330/517]	BT 0.233 (0.238)	DT 0.029 (0.033)	loss 0.396 (0.444)	Acc@1 87.500 (82.083)
Train: [44][340/517]	BT 0.235 (0.238)	DT 0.032 (0.033)	loss 0.373 (0.441)	Acc@1 75.000 (81.985)
Train: [44][350/517]	BT 0.233 (0.238)	DT 0.028 (0.033)	loss 0.195 (0.441)	Acc@1 100.000 (81.929)
Train: [44][360/517]	BT 0.231 (0.238)	DT 0.029 (0.033)	loss 0.336 (0.439)	Acc@1 100.000 (81.944)
Train: [44][370/517]	BT 0.232 (0.238)	DT 0.029 (0.033)	loss 0.344 (0.437)	Acc@1 75.000 (81.959)
Train: [44][380/517]	BT 0.235 (0.237)	DT 0.031 (0.033)	loss 0.215 (0.435)	Acc@1 75.000 (81.974)
Train: [44][390/517]	BT 0.234 (0.237)	DT 0.029 (0.033)	loss 0.140 (0.433)	Acc@1 100.000 (82.019)
Train: [44][400/517]	BT 0.234 (0.237)	DT 0.030 (0.033)	loss 0.196 (0.432)	Acc@1 62.500 (82.031)
Train: [44][410/517]	BT 0.237 (0.237)	DT 0.028 (0.033)	loss 0.263 (0.429)	Acc@1 87.500 (82.104)
Train: [44][420/517]	BT 0.236 (0.237)	DT 0.032 (0.033)	loss 0.321 (0.432)	Acc@1 87.500 (82.083)
Train: [44][430/517]	BT 0.235 (0.237)	DT 0.030 (0.032)	loss 0.098 (0.431)	Acc@1 100.000 (82.122)
Train: [44][440/517]	BT 0.234 (0.237)	DT 0.028 (0.032)	loss 1.512 (0.434)	Acc@1 62.500 (82.074)
Train: [44][450/517]	BT 0.236 (0.237)	DT 0.029 (0.032)	loss 0.485 (0.433)	Acc@1 87.500 (82.056)
Train: [44][460/517]	BT 0.233 (0.237)	DT 0.028 (0.032)	loss 0.392 (0.435)	Acc@1 87.500 (82.038)
Train: [44][470/517]	BT 0.239 (0.237)	DT 0.033 (0.032)	loss 0.528 (0.434)	Acc@1 87.500 (82.048)
Train: [44][480/517]	BT 0.234 (0.237)	DT 0.029 (0.032)	loss 0.305 (0.431)	Acc@1 75.000 (82.135)
Train: [44][490/517]	BT 0.232 (0.237)	DT 0.028 (0.032)	loss 0.252 (0.432)	Acc@1 87.500 (82.117)
Train: [44][500/517]	BT 0.235 (0.237)	DT 0.031 (0.032)	loss 0.264 (0.430)	Acc@1 87.500 (82.250)
Train: [44][510/517]	BT 0.231 (0.237)	DT 0.028 (0.032)	loss 0.102 (0.428)	Acc@1 100.000 (82.181)
Train epoch 44, total time 122.56, accuracy:82.16
 * S_p: 51.61, S_e: 33.31, Score: 42.46 (Best S_p: 46.11, S_e: 39.42, Score: 42.76)
 * Acc@1 43.80
Train: [45][10/517]	BT 0.233 (0.364)	DT 0.029 (0.159)	loss 0.051 (0.260)	Acc@1 100.000 (87.500)
Train: [45][20/517]	BT 0.239 (0.299)	DT 0.034 (0.094)	loss 0.811 (0.353)	Acc@1 75.000 (84.375)
Train: [45][30/517]	BT 0.232 (0.277)	DT 0.028 (0.072)	loss 0.459 (0.438)	Acc@1 75.000 (80.417)
Train: [45][40/517]	BT 0.234 (0.266)	DT 0.029 (0.061)	loss 0.865 (0.460)	Acc@1 75.000 (80.312)
Train: [45][50/517]	BT 0.232 (0.260)	DT 0.028 (0.055)	loss 0.122 (0.410)	Acc@1 87.500 (82.250)
Train: [45][60/517]	BT 0.234 (0.255)	DT 0.029 (0.051)	loss 0.368 (0.423)	Acc@1 62.500 (82.292)
Train: [45][70/517]	BT 0.231 (0.252)	DT 0.028 (0.047)	loss 0.580 (0.421)	Acc@1 62.500 (81.786)
Train: [45][80/517]	BT 0.233 (0.250)	DT 0.029 (0.045)	loss 0.598 (0.433)	Acc@1 50.000 (81.250)
Train: [45][90/517]	BT 0.233 (0.248)	DT 0.028 (0.043)	loss 0.173 (0.413)	Acc@1 87.500 (82.361)
Train: [45][100/517]	BT 0.233 (0.247)	DT 0.028 (0.042)	loss 0.656 (0.418)	Acc@1 50.000 (82.250)
Train: [45][110/517]	BT 0.240 (0.246)	DT 0.034 (0.041)	loss 0.436 (0.410)	Acc@1 87.500 (82.727)
Train: [45][120/517]	BT 0.234 (0.245)	DT 0.029 (0.040)	loss 0.316 (0.409)	Acc@1 87.500 (82.813)
Train: [45][130/517]	BT 0.234 (0.244)	DT 0.029 (0.039)	loss 0.515 (0.400)	Acc@1 87.500 (83.173)
Train: [45][140/517]	BT 0.233 (0.245)	DT 0.029 (0.040)	loss 0.719 (0.400)	Acc@1 87.500 (83.125)
Train: [45][150/517]	BT 0.233 (0.244)	DT 0.028 (0.039)	loss 0.333 (0.399)	Acc@1 75.000 (83.333)
Train: [45][160/517]	BT 0.232 (0.243)	DT 0.028 (0.038)	loss 0.748 (0.416)	Acc@1 75.000 (83.047)
Train: [45][170/517]	BT 0.234 (0.242)	DT 0.028 (0.038)	loss 0.385 (0.418)	Acc@1 87.500 (82.574)
